Tp,Hs,Uw,Op
6.45,1.24,7.20666666666667,1
6.23,1.24,7.05833333333333,1
6.5,1.34,7.27833333333333,1
6.46,1.42,6.86833333333333,1
6.12,1.43,7.27166666666667,1
5.96,1.47,7.60833333333333,1
5.89,1.44,8.385,1
5.75,1.42,8.03833333333333,1
6.16,1.34,7.78333333333333,1
6.37,1.37,7.99833333333333,1
6.11,1.41,8.195,1
6.49,1.4,7.80166666666667,1
6.55,1.43,8.16666666666667,1
6.38,1.41,8.93,1
6.29,1.54,9.43833333333333,1
6.56,1.69,9.49,1
6.54,1.67,8.88333333333333,1
6.06,1.77,10.1983333333333,1
6.56,1.9,11.38,1
6.54,1.83,12.4383333333333,1
6.26,1.91,13.115,1
6.57,1.8,14.7533333333333,1
6.42,2.23,15.69,1
6.62,2.52,17.64,1
6.98,2.62,19.2733333333333,1
7.13,2.79,21.1783333333333,1
7.71,2.93,21.2116666666667,1
7.9,3.26,22.105,1
8.01,3.62,22.84,1
7.98,4,22.4083333333333,1
8.37,3.96,20.9766666666667,1
8.47,4.02,20.4616666666667,1
9.11,3.82,18.7083333333333,1
8.68,3.43,18.085,1
8.62,3.41,17.5766666666667,1
9.46,3.11,16.145,1
8.96,2.96,16.775,1
8.71,3.07,16.53,1
9.13,2.92,17.1916666666667,1
6.38,2.76,17.6483333333333,1
7.79,3.01,18.4766666666667,1
7.8,2.74,18.6466666666667,1
7.61,2.65,18.2833333333333,1
7.32,2.55,17.4216666666667,1
6.94,2.67,18.1533333333333,1
7.05,2.82,17.935,1
6.79,2.79,17.2633333333333,1
7.01,2.5,15.9316666666667,1
7.01,2.35,15.485,1
5.89,2.29,13.2783333333333,1
6.97,1.91,7.47833333333333,1
6.53,1.82,9.43333333333334,1
7.22,1.74,10.8116666666667,1
6.35,1.8,12.6633333333333,1
6.94,1.87,12.8483333333333,1
6.62,1.85,13.5466666666667,1
6.51,1.94,13.9333333333333,1
6.56,2.15,14.2916666666667,1
6.58,2.3,13.13,1
7.05,2.09,10.7066666666667,1
7.31,2.24,12.9783333333333,1
7.49,2.51,12.175,1
7.23,2.35,12.745,1
7.46,2.33,10.1866666666667,1
7.57,2.48,10.39,1
7.56,2.39,9.61166666666667,1
7.24,1.99,11.07,1
6.92,2.24,12.3133333333333,1
6.88,2.38,12.1933333333333,1
6.89,2.17,10.13,1
7.02,2.33,10.0633333333333,1
7.09,2.09,11.9366666666667,1
7.12,2.26,12.1766666666667,1
7.17,2.12,10.68,1
6.75,2.05,12.5366666666667,1
7.12,2.21,14.2466666666667,1
7.59,2.07,15.2283333333333,1
7.14,2.39,16.4333333333333,1
7.11,2.55,17.9566666666667,1
6.79,2.62,20.66,1
7.07,3.16,20.9016666666667,1
7.37,3.33,22.6366666666667,1
6.71,3.34,23.0683333333333,1
8.07,3.71,23.32,1
8.46,3.86,23.4233333333333,1
8.46,3.9,23.365,1
8.26,3.91,22.2333333333333,1
8.74,3.44,17.9866666666667,1
7.52,3.21,16.9766666666667,1
7.22,3.26,17.185,1
8.41,3.4,17.8933333333333,1
8.54,3.37,17.425,1
7.93,3.43,19.11,1
8.06,3.59,19.4216666666667,1
8.12,3.89,17.67,1
8.03,4,17.0216666666667,1
7.94,3.62,17.875,1
8.43,3.61,16.93,1
8.56,3.88,18.4766666666667,1
9.09,3.66,16.6316666666667,1
9.33,3.87,17.4983333333333,1
9.32,3.52,17.2133333333333,1
9.28,3.13,17.705,1
9.13,3.65,16.68,1
8.9,3.63,17.335,1
8.78,3.4,15.95,1
9.01,3.35,14.26,1
8.81,3.05,14.6683333333333,1
9.06,2.95,12.185,1
8.91,2.56,11.26,1
8.79,2.36,8.22333333333333,1
8.51,2.06,5.895,1
8.89,2.05,7.28833333333333,1
8.13,2.02,13.8083333333333,1
8.87,2.22,18.1016666666667,1
6.67,2.68,14.6716666666667,1
7.27,3.09,14.775,1
7.61,3.37,13.7433333333333,1
8.14,3.79,11.9883333333333,1
8.61,4.35,13.7666666666667,1
9.21,4.89,11.9316666666667,1
11.16,5.84,11.32,1
11.34,5.82,10.915,1
11.34,4.8,10.3366666666667,1
11.44,4.55,9.09333333333333,1
11.37,4.91,9.08666666666667,1
10.57,3.99,7.24333333333333,1
10.82,3.62,7.17,1
10.41,3.51,6.42,1
10.98,3.06,5.14666666666667,1
10.46,3.3,5.96166666666667,1
10.65,3.13,6.32,1
11.15,2.86,5.88333333333333,1
9.45,2.69,6.495,1
10.87,2.5,9.24333333333333,1
11.44,2.3,11.5516666666667,1
9.21,2.21,12.37,1
11.43,2.2,14.6383333333333,1
10.33,2.16,15.4316666666667,1
5.93,2.52,16.595,1
6.49,2.37,17.625,1
6.03,2.32,19.2116666666667,1
6.3,2.56,19.89,1
5.85,2.9,20.6783333333333,1
7.53,3.12,20.87,1
7.03,3.38,21.21,1
7.83,3.21,20.6566666666667,1
8.39,3.68,20.5316666666667,1
7.14,3.44,21.745,1
9.07,3.39,21.79,1
7.01,3.14,20.4466666666667,1
8.89,3.34,17.22,1
9.14,3.07,13.1333333333333,1
8.4,2.65,11.77,1
8.25,2.48,10.5616666666667,1
6.87,2.11,9.31333333333333,1
6.64,1.94,9.245,1
6.88,1.76,7.495,1
6.55,1.68,6.92666666666667,1
7.14,1.49,7.00833333333333,1
7.14,1.61,6.875,1
7.03,1.52,6.81333333333333,1
7.25,1.4,6.86333333333333,1
8.32,1.64,6.31166666666667,1
8.1,1.89,6.31333333333333,1
8.19,1.89,6.66833333333333,1
8.14,1.77,6.70666666666667,1
7.64,1.67,6.82333333333333,1
7.7,1.75,6.805,1
7.7,1.61,7.19,1
7.21,1.56,6.89833333333333,1
7.78,1.48,7.59,1
7.91,1.51,7.37166666666667,1
7.54,1.44,8.51666666666667,1
6.97,1.6,8.58,1
7.96,1.37,8.14666666666667,1
7.66,1.48,10.28,1
6.71,1.57,10.8816666666667,1
5.93,1.68,10.9866666666667,1
5.29,1.72,9.77833333333333,1
5.91,1.66,8.31333333333333,1
5.95,1.5,9.05,1
5.63,1.41,9.73666666666667,1
5.99,1.32,8.81166666666667,1
15.04,1.49,10.2366666666667,1
4.86,1.47,9.7,1
5.51,1.43,10.0933333333333,1
5.91,1.47,10.8266666666667,1
5.94,1.54,12.105,1
5.79,1.48,11.5633333333333,1
5.37,1.6,13.185,1
5.19,1.74,14.6216666666667,1
5.09,1.92,15.2783333333333,1
5.36,2.1,16.57,1
5.54,2.32,17.42,1
5.69,2.3,15.7666666666667,1
5.72,2.15,15.215,1
5.42,2.15,16.37,1
5.61,2.51,17.2666666666667,1
5.32,2.25,18.1833333333333,1
5.35,2.31,17.4866666666667,1
5.41,2.43,17.0433333333333,1
5.59,2.22,16.46,1
5.86,2.02,14.9983333333333,1
5.98,2.16,13.0283333333333,1
6.46,1.89,11.825,1
6.15,2.01,10.3616666666667,1
6.37,1.79,9.19666666666667,1
6.03,1.61,7.83833333333333,1
6.1,1.41,6.44333333333333,1
5.4,1.23,5.49166666666667,1
5.79,1.23,5.17166666666667,1
5.51,1.13,5.07333333333333,1
5.47,1.07,5.41333333333333,1
5.32,0.95,5.965,1
5.52,0.86,6.125,1
5.24,0.86,6.29333333333333,1
5.35,0.85,6.87333333333333,1
3.66,0.89,7.27666666666667,1
3.78,0.98,8.26666666666667,1
4.29,1.06,9.07,1
4.32,1.09,10.1233333333333,1
4.34,1.17,9.46333333333333,1
4.87,1.45,12.8366666666667,1
7.12,1.89,12.6983333333333,1
7.14,1.9,12.6933333333333,1
7.18,2.05,13.9516666666667,1
6.92,2.23,12.12,1
7.04,2.54,14.85,1
7.12,2.61,15.3933333333333,1
7.58,3.06,16.5983333333333,1
7.72,3.47,19.76,1
8.01,3.46,18.9283333333333,1
8.44,4.01,18.8066666666667,1
8.97,3.99,18.8416666666667,1
9.19,4.11,18.9833333333333,1
9.35,4.26,19.2166666666667,1
8.94,3.84,17.8966666666667,1
9.42,4.29,17.9633333333333,1
8.85,3.52,17.535,1
8.63,4.26,18.565,1
8.95,4.38,20.135,1
8.8,3.93,17.6316666666667,1
8.94,4.12,18.28,1
9.07,3.96,16.8683333333333,1
8.88,3.2,13.72,1
9.39,3.08,9.705,1
9.53,2.87,13.5633333333333,1
9.44,2.61,14.13,1
8.98,2.32,15.5483333333333,1
8.97,2.21,17.8716666666667,1
5.44,2.94,20.7166666666667,1
7.73,3.15,22.525,1
7.5,3.62,24.0333333333333,1
7.92,4.45,26.0866666666667,2
8.35,4.49,26.5733333333333,2
9.14,4.5,26.4633333333333,2
9.23,4.97,25.1566666666667,2
9.76,5.43,21.4,1
9.97,5.03,17.7033333333333,1
10.41,4.48,16.9233333333333,1
9.96,3.52,15.8916666666667,1
9.32,3.98,15.5733333333333,1
9.09,3.28,13.9466666666667,1
8.41,3.01,11.04,1
8.04,2.77,12.6516666666667,1
7.84,2.58,12.8133333333333,1
7.62,2.55,12.98,1
7.69,2.52,14.7766666666667,1
7.74,2.34,13.855,1
7.62,2.36,13.0683333333333,1
7.17,2.2,12.1316666666667,1
7.48,2.14,12.1616666666667,1
7.56,2.06,11.2383333333333,1
7.24,2.14,11.5916666666667,1
7.24,2.08,12.945,1
6.88,2.2,12.5183333333333,1
6.76,2.15,13.285,1
6.62,2.26,13.7383333333333,1
6.66,2.16,13.37,1
7.08,2.12,12.5683333333333,1
6.85,2.1,11.8116666666667,1
7.39,2.04,10.2516666666667,1
7.01,1.91,8.88333333333333,1
7.65,1.67,8.475,1
7.59,1.7,8.21166666666667,1
6.97,1.48,7.83,1
7.18,1.35,6.42333333333333,1
6.98,1.34,6.09833333333333,1
6.91,1.22,6.10833333333333,1
5.83,1.19,5.02,1
6.28,1.18,3.95,1
5.68,1.2,3.94833333333333,1
6.15,1.16,3.605,1
6.53,1.05,3.935,1
6.19,0.97,2.275,2
6.63,0.88,3.99666666666667,1
6.51,0.88,4,1
6.72,0.75,5.35666666666667,1
6.5,0.74,5.69666666666667,1
6.5,0.78,6.03166666666667,1
6.1,0.75,5.19333333333333,1
5.54,0.76,5.74166666666667,1
6.14,0.73,7.01333333333333,1
5.5,0.69,8.95166666666667,1
5.08,0.74,9.855,1
6.07,0.81,10.0283333333333,1
3.25,0.75,10.41,1
3.21,0.75,11.3033333333333,1
3.38,0.82,13.5316666666667,1
3.86,0.99,13.7033333333333,1
4.38,1.04,12.5183333333333,1
4.78,1.08,7.05,1
4.72,0.98,4.36666666666667,1
4.3,0.84,4.82833333333333,1
4.02,0.91,7.93833333333333,1
3.88,1.08,7.205,1
4.24,1.11,9.35333333333333,1
4.63,1.13,11.4366666666667,1
4.63,1.23,11.2266666666667,1
4.99,1.41,10.37,1
5.29,1.5,9.48833333333333,1
5.81,1.66,9.13333333333333,1
6.24,1.62,9.02666666666667,1
6.26,1.72,7.83333333333333,1
6.51,1.77,7.89166666666667,1
6.4,1.7,8.06833333333333,1
6.17,1.81,7.27,1
5.88,1.57,6.70166666666667,1
6.04,1.56,6.36333333333333,1
6.38,1.56,6.51166666666667,1
6.53,1.65,6.5,1
6.6,1.55,5.73166666666667,1
6.62,1.38,5.95833333333333,1
6.58,1.29,7.26166666666667,1
6.67,1.25,6.46666666666667,1
6.93,1.24,7.09333333333333,1
6.3,1.16,7.71833333333333,1
6.14,1.14,9.385,1
5.96,1.2,9.03333333333333,1
11.71,1.22,8.97833333333333,1
4.33,1.29,9.88833333333333,1
4.55,1.18,10.45,1
4.4,1.29,12.2183333333333,1
4.43,1.34,11.8533333333333,1
4.49,1.38,10.3183333333333,1
4.24,1.31,10.88,1
4.33,1.24,11.615,1
4,1.19,11.225,1
3.9,1.13,11.6266666666667,1
3.95,1.13,13.2966666666667,1
4.21,1.17,13.035,1
4.13,1.24,13.305,1
4.27,1.12,11.3933333333333,1
4.23,1.12,10.1616666666667,1
4.2,1.02,10.57,1
4.38,0.91,10.1933333333333,1
3.98,0.85,12.1283333333333,1
4.27,0.78,12.8333333333333,1
3.14,0.73,13.955,1
3.24,0.79,14.2083333333333,1
3.35,0.82,12.8083333333333,1
3.33,0.92,11.1133333333333,1
3.4,0.84,10.3583333333333,1
3.62,0.85,10.4033333333333,1
4.03,0.88,11.4783333333333,1
4.03,0.91,11.275,1
4.3,1,10.8,1
4.18,1,9.3,1
4.15,1.06,11.4766666666667,1
4.12,1.07,12.795,1
3.87,0.99,13.33,1
3.81,1,14.4083333333333,1
4.3,1.06,14.3083333333333,1
4.56,1.1,15.4466666666667,1
4.51,1.17,16.59,1
4.58,1.25,16.15,1
4.83,1.27,17.5416666666667,1
4.82,1.32,15.73,1
5.45,1.24,15.2266666666667,1
4.74,1.28,15.5266666666667,1
4.64,1.25,14.4633333333333,1
4.74,1.28,13.7633333333333,1
4.53,1.29,14.41,1
4.44,1.29,13.33,1
5.03,1.22,12.1183333333333,1
5.55,1.51,13.3066666666667,1
6.64,1.81,13.0433333333333,1
6.03,1.9,15.1183333333333,1
7.02,1.96,14.43,1
7.02,1.97,15.745,1
6.38,2.13,12.3083333333333,1
7.02,2.14,10.435,1
6.14,1.93,10.5066666666667,1
6.74,1.59,10.6683333333333,1
5.02,1.54,9.035,1
7.14,1.37,9.01,1
6.6,1.35,8.73666666666667,1
6.51,1.34,8.39166666666667,1
5.87,1.21,9.18666666666667,1
5.65,1.34,9.37166666666667,1
6.1,1.4,9.6,1
6.12,1.28,9.26666666666667,1
6.34,1.45,10.0033333333333,1
5.91,1.43,9.48166666666667,1
6.06,1.25,8.76333333333333,1
5.81,1.17,9.14833333333333,1
6,1.25,9.90666666666667,1
5.6,1.2,9.33166666666667,1
6.24,1.19,8.68,1
7.21,1.19,8.99,1
7.8,1.12,9.66,1
3.61,1.12,9.87666666666667,1
7.31,1.01,8.72333333333333,1
3.67,1.07,7.62833333333333,1
6.3,1.09,7.30666666666667,1
3.96,1.06,8.44833333333333,1
4.26,1.09,8.95333333333333,1
4.34,1.12,8.62833333333333,1
4.46,1.03,7.99666666666667,1
4.52,0.99,7.84666666666667,1
4.5,1.02,8.30166666666667,1
4.43,1,8.22833333333333,1
4.02,0.98,8.03,1
3.42,0.83,7.485,1
4.09,0.82,7.16,1
3.03,0.76,7.135,1
4.21,0.75,6.03666666666667,1
4.63,0.75,6.065,1
4.51,0.72,5.27833333333333,1
5.22,0.67,5.25166666666667,1
4.59,0.65,4.86,1
4.57,0.63,5.05333333333333,1
4.15,0.63,6.17,1
4,0.66,7.21166666666667,1
4.02,0.71,9.7,1
4.43,0.98,11.8916666666667,1
5.14,1.22,11.8383333333333,1
5.53,1.56,12.81,1
5.88,1.73,10.66,1
5.93,1.75,11.61,1
5.78,1.91,12.0766666666667,1
6.03,1.96,11.4716666666667,1
5.9,1.79,11.1283333333333,1
6.08,1.67,10.6366666666667,1
5.83,1.56,10.2433333333333,1
6.15,1.42,10.355,1
5.95,1.44,10.8483333333333,1
6.11,1.54,10.8716666666667,1
6.15,1.75,10.3166666666667,1
6.35,1.74,9.54,1
6.17,1.63,7.27833333333333,1
5.81,1.61,8.57,1
5.93,1.7,10.0316666666667,1
5.89,1.67,10.7083333333333,1
6.13,1.7,9.53666666666667,1
6.21,1.7,11.01,1
6.47,1.83,11.025,1
6.96,2.01,10.61,1
7.08,1.98,9.29,1
7.6,1.96,9.50166666666667,1
7.47,2.19,9.82833333333333,1
7.42,2.03,9.54833333333333,1
7.23,2.07,10.7366666666667,1
6.72,1.98,10.97,1
6.68,1.87,10.6383333333333,1
7.06,1.79,9.23166666666667,1
7.04,1.95,7.78,1
6.94,1.9,8.685,1
7.08,1.85,7.94333333333333,1
7.05,1.71,7.06166666666667,1
7.38,1.64,8.51333333333333,1
7.72,1.73,6.91166666666667,1
7.58,1.49,4.85666666666667,1
7.64,1.39,3.355,1
7.33,1.33,2.805,2
7.36,1.45,2.46666666666667,2
7.04,1.33,2.16833333333333,2
6.74,1.27,1.77333333333333,2
6.76,1.07,1.68166666666667,2
6.71,1.04,1.79166666666667,2
6.73,1.05,1.92666666666667,2
6.72,1.15,2.09166666666667,2
7.08,1.02,1.86666666666667,2
6.99,0.9,2.17333333333333,2
6.77,0.89,2.27833333333333,2
6.99,0.78,2.56,2
6.71,0.78,2.37333333333333,2
6.55,0.74,2.90666666666667,2
6.19,0.77,3.845,1
5.99,0.8,4.27166666666667,1
5.9,0.75,3.965,1
5.63,0.84,4.255,1
5.25,0.94,5.94166666666667,1
5.52,0.94,4.58166666666667,1
4.89,0.99,4.58,1
4.69,0.97,4.67,1
4.61,1.05,4.55,1
5.01,1.01,4.79833333333333,1
5.22,1.05,5.58,1
5.28,1.11,4.63333333333333,1
5.24,1.26,4.22666666666667,1
4.92,1.1,4.34666666666667,1
4.85,1.11,3.95333333333333,1
4.92,1.18,4.38166666666667,1
4.88,1.25,4.16333333333333,1
5.26,1.34,4.24666666666667,1
5.27,1.22,5.34166666666667,1
5.35,1.22,5.85833333333333,1
5.93,1.17,4.31833333333333,1
5.86,1.2,5.67,1
5.77,1.09,4.225,1
5.38,1.04,4.35166666666667,1
5.76,1.11,4.14666666666667,1
5.56,1.14,3.68833333333333,1
5.36,1.03,3.86166666666667,1
5.13,0.96,4.55666666666667,1
5.17,1.02,3.4,1
5.6,1.04,2.53333333333333,2
5.66,1.02,3.22833333333333,1
5.83,0.95,4.145,1
5.7,0.96,3.405,1
6,0.89,3.26333333333333,1
6.04,0.96,3.10166666666667,1
6.22,0.8,3.645,1
5.98,0.79,4.24833333333333,1
6.32,0.77,3.08,1
5.83,0.72,3.005,1
5.93,0.68,4.49666666666667,1
5.93,0.66,4.32333333333333,1
5.91,0.71,4.5,1
5.51,0.66,4.91166666666667,1
5.64,0.71,2.93666666666667,2
5.73,0.65,3.435,1
5.84,0.68,4.48166666666667,1
5.79,0.61,3.14166666666667,1
5.7,0.58,3.28333333333333,1
5.6,0.54,3.58833333333333,1
5.41,0.55,5.64666666666667,1
5.57,0.62,5.955,1
3.57,0.72,8.42666666666667,1
4.37,0.92,7.94,1
4.43,0.94,6.65,1
4.71,0.87,5.14333333333333,1
4.4,0.83,4.98666666666667,1
4.29,0.83,5.655,1
4.69,1.02,5.10166666666667,1
4.62,0.96,5.09833333333333,1
4.71,0.83,4.64,1
4.54,0.87,4.70333333333333,1
4.49,0.8,6.20666666666667,1
4.61,0.82,7.05666666666667,1
4.64,0.77,6.76,1
4.58,0.76,6.14166666666667,1
4.55,0.78,7.26166666666667,1
4.31,0.72,6.81333333333333,1
4.21,0.72,6.42333333333333,1
3.93,0.67,6.28833333333333,1
3.68,0.64,6.45166666666667,1
3.53,0.66,6.08,1
3.16,0.6,6.47166666666667,1
3.23,0.58,6.99166666666667,1
2.97,0.58,7.07666666666667,1
3.22,0.61,6.9,1
3.23,0.63,6.93166666666667,1
3.56,0.69,6.82166666666667,1
3.6,0.64,6.60166666666667,1
3.61,0.75,7.77333333333333,1
3.93,0.79,7.65666666666667,1
3.81,0.77,7.635,1
3.8,0.85,7.58666666666667,1
3.69,0.82,7.44333333333333,1
3.52,0.7,6.765,1
3.54,0.69,6.79,1
3.62,0.7,6.69333333333333,1
3.58,0.68,7.13166666666667,1
3.71,0.77,7.77833333333333,1
3.8,0.85,8.18833333333333,1
4.03,0.94,8.00666666666667,1
4.17,0.87,7.23,1
4.18,0.97,7.205,1
4.21,0.98,6.96166666666667,1
4.37,0.95,6.78333333333333,1
4.68,0.93,6.61833333333333,1
4.61,0.93,6.565,1
5.46,0.9,7.02833333333333,1
5.08,0.9,7.41166666666667,1
4.78,0.82,7.06166666666667,1
4.83,0.88,6.82166666666667,1
4.79,0.98,7.61166666666667,1
4.52,1.02,7.86,1
4.97,1.1,8.395,1
5.08,1.16,8.38666666666666,1
4.78,1.23,8.52166666666667,1
5.42,1.28,8.87666666666667,1
5.77,1.33,10.575,1
5.99,1.46,10.1766666666667,1
5.87,1.5,9.63333333333333,1
5.66,1.33,9.88666666666666,1
6.27,1.4,10.8,1
5.91,1.47,12.285,1
5.43,1.78,14.1783333333333,1
5.7,1.69,12.57,1
5.8,1.83,13.9983333333333,1
5.82,1.81,13.5133333333333,1
5.78,1.72,12.6216666666667,1
6.06,1.84,12.3266666666667,1
6.5,1.83,13.4266666666667,1
6.28,1.76,13.3016666666667,1
6.53,1.82,14.21,1
6.5,1.75,13.455,1
6.47,1.77,13.8516666666667,1
6.51,1.77,14.2433333333333,1
6.42,1.9,14.4666666666667,1
6.29,2,13.7233333333333,1
6.05,2.02,14.2616666666667,1
6.24,1.9,13.9766666666667,1
6.05,2,14.605,1
6.53,1.95,14.75,1
6.66,1.98,13.6366666666667,1
6.68,2.01,13.2416666666667,1
6.72,1.99,12.7416666666667,1
6.41,1.84,12.0633333333333,1
6.6,1.78,11.2133333333333,1
6.39,1.66,9.65833333333333,1
6.49,1.66,9.88833333333333,1
6.04,1.57,9.80166666666666,1
5.93,1.54,9.44333333333333,1
5.91,1.47,7.03333333333333,1
5.61,1.53,5.63166666666667,1
6.09,1.41,6.99,1
6.32,1.41,7.65833333333333,1
6.42,1.68,7.61,1
6.23,1.76,6.81666666666667,1
6.23,1.83,6.60833333333333,1
6.61,2.16,5.50666666666667,1
6.65,2.02,5.12833333333333,1
6.61,1.8,4.96333333333333,1
6.62,1.77,4.52333333333333,1
6.78,1.93,4.76333333333333,1
6.83,1.92,4.83666666666667,1
7.06,2.09,4.49333333333333,1
8.13,2.08,3.99166666666667,1
8.7,2.03,3.68666666666667,1
8.99,2.12,4.80666666666667,1
9.05,2.18,5.08,1
8.54,2.08,3.72666666666667,1
8.95,1.86,2.12833333333333,2
8.86,1.64,2.26666666666667,2
9.39,1.71,1.67166666666667,2
8.87,1.52,1.585,2
8.35,1.66,1.68833333333333,2
8.78,1.58,2.96,2
8.73,1.81,4.405,1
9,1.78,4.71,1
8.61,1.58,5.55,1
8.74,1.49,5.46,1
8.52,1.43,5.09666666666667,1
8.23,1.31,4.80666666666667,1
8.16,1.08,5.15333333333333,1
7.68,1.03,4.39,1
8.18,1,4.26666666666667,1
7.3,1,5.78833333333333,1
8.54,1.05,5.76,1
8.09,0.98,6.94,1
7.66,1.03,7.38666666666667,1
6.8,0.97,6.67,1
7.8,0.99,6.28166666666667,1
8.53,0.95,5.73166666666667,1
7.71,0.93,6.87333333333333,1
9.02,0.87,7.63833333333333,1
8.94,0.94,7.87833333333333,1
4.59,1.05,8.635,1
4.7,1.04,8.155,1
4.49,1.09,8.35333333333333,1
4.42,1.18,8.67,1
4.52,1.15,8.36833333333333,1
4.89,1.18,8.13666666666667,1
4.84,1.23,8.54666666666667,1
5.07,1.28,9.44333333333333,1
5.39,1.26,8.97,1
5.66,1.3,8.93833333333333,1
5.97,1.38,9.44,1
6.14,1.35,8.66,1
5.94,1.35,8.06666666666666,1
5.9,1.34,9.36166666666667,1
5.73,1.41,10.1,1
5.48,1.53,11.33,1
5.71,1.53,10.6533333333333,1
5.79,1.56,10.9333333333333,1
5.68,1.73,12.3733333333333,1
5.77,1.79,11.3466666666667,1
6.01,1.66,12.605,1
6.27,1.8,12.7216666666667,1
6.5,1.86,13.265,1
6.39,1.77,14.4783333333333,1
6.66,2,14.6533333333333,1
7.06,1.91,14.825,1
7,2.21,14.8766666666667,1
6.29,2.19,15.2316666666667,1
6.32,2.14,16.2633333333333,1
6.37,2.2,17.0966666666667,1
6.28,2.23,16.75,1
6.25,2.19,16.8466666666667,1
6.61,2.17,16.8883333333333,1
6.57,2.33,16.5966666666667,1
6.97,2.19,15.2083333333333,1
6.58,1.95,14.9566666666667,1
6.62,1.94,14.5066666666667,1
6.73,1.73,12.8933333333333,1
6.65,1.78,12.26,1
6.19,1.63,9.73,1
6.33,1.67,6.37833333333333,1
6.38,1.58,10.4183333333333,1
6.29,1.47,10.7616666666667,1
6.31,1.44,7.285,1
4.67,1.31,9.02166666666667,1
4.65,1.39,7.71333333333333,1
5.44,1.57,7.84166666666667,1
6.09,1.7,7.43166666666667,1
6.22,1.98,9.07,1
6.42,2.05,10.935,1
7.11,2.31,12.7,1
7.25,2.46,13.3133333333333,1
7.42,2.64,14.1233333333333,1
8.22,2.83,13.7833333333333,1
8.81,3.19,15.9933333333333,1
8.85,2.84,16.6383333333333,1
7.71,3.19,16.5433333333333,1
7.8,3.32,16.4766666666667,1
8.81,2.94,17.12,1
7.67,3.43,16.6366666666667,1
7.31,3.2,16.9916666666667,1
8.89,3.61,17.53,1
9.43,3.78,17.2216666666667,1
8.86,3.9,15.845,1
9.99,4.24,12.0083333333333,1
9.92,4.5,11.7583333333333,1
10.26,4.09,7.45333333333333,1
9.58,3.99,8.39833333333333,1
11.17,4.13,9.355,1
10.36,3.78,9.54666666666667,1
8.71,3.41,7.92166666666667,1
13.66,3.36,5.95166666666667,1
9.69,3.29,5.85666666666667,1
8.66,2.94,4.735,1
9.34,2.97,3.53,1
8.96,2.76,4.595,1
8.7,2.69,4.495,1
7.4,2.82,5.05333333333333,1
7.95,2.35,3.16,1
8.25,2.51,3.75666666666667,1
12.62,2.39,4.81333333333333,1
7.55,2.16,5.63666666666667,1
9.01,2.16,6.01,1
9.01,2.01,6.49333333333333,1
11.24,2.02,7.25333333333333,1
9.06,1.7,8.19833333333333,1
10.8,1.61,8.05,1
7.16,1.43,8.51,1
11.26,1.52,9.18333333333333,1
11,1.56,8.55166666666667,1
6.35,1.62,8.75166666666667,1
4.86,1.57,8.09833333333333,1
5.76,1.64,9.16,1
5.64,1.74,9.83166666666667,1
5.85,1.66,8.825,1
5.56,1.6,8.95,1
6.36,1.64,9.41,1
6.05,1.56,9.265,1
6.34,1.6,9.32,1
6.52,1.7,9.695,1
6.58,1.58,9.02666666666667,1
6.44,1.77,9.6,1
6.65,1.69,9.605,1
6.52,1.73,9.25833333333333,1
6.16,1.67,10.44,1
6.29,1.64,10.0966666666667,1
6.48,1.79,9.16833333333333,1
6.58,1.58,8.59,1
6.45,1.58,8.805,1
6.97,1.55,8.00166666666667,1
6.92,1.55,8.76833333333333,1
6.98,1.56,8.865,1
6.71,1.58,10.6566666666667,1
6.27,1.5,11.9433333333333,1
6.23,1.75,11.0333333333333,1
6.38,1.65,10.7516666666667,1
6.15,1.75,12.8716666666667,1
6.21,1.76,11.42,1
6.05,1.84,10.78,1
6.57,1.78,11.3766666666667,1
6.45,1.85,11.1983333333333,1
5.85,1.74,10.4216666666667,1
6.84,1.73,10.78,1
7.3,1.76,11.7933333333333,1
6.79,1.73,11.7916666666667,1
6.1,1.78,11.8883333333333,1
6.06,1.73,9.85166666666667,1
5.85,1.6,9.36166666666667,1
6.25,1.58,9.60333333333333,1
6.97,1.54,9.57833333333333,1
6.63,1.58,9.23,1
6.5,1.58,8.40666666666667,1
6.47,1.52,7.98833333333333,1
6.65,1.34,5.425,1
6.84,1.27,6.635,1
7.15,1.27,7.14666666666667,1
7.31,1.38,8.57666666666667,1
6.86,1.27,9.50166666666667,1
6.74,1.5,12.4466666666667,1
4.73,1.46,13.1083333333333,1
5.3,1.53,12.7016666666667,1
5.26,1.59,14.9166666666667,1
5.86,1.82,16.3383333333333,1
6.09,2.01,17.8066666666667,1
5.98,2.08,17.5583333333333,1
6.22,2.22,18.3766666666667,1
6.62,2.18,19.56,1
6.97,2.44,19.8766666666667,1
7,2.39,20.1333333333333,1
7.36,2.74,20.13,1
7.25,2.55,18.1766666666667,1
7.42,2.43,17.4216666666667,1
7.72,2.72,17.3133333333333,1
7.26,2.72,16.805,1
7.23,2.45,15.8516666666667,1
6.46,2.23,16.14,1
6.14,2.22,14.6733333333333,1
5.87,1.95,13.26,1
5.62,1.75,10.4933333333333,1
5.99,1.63,9.33833333333333,1
5.31,1.44,9.24833333333333,1
6.12,1.33,8.28166666666667,1
7.02,1.21,7.41833333333333,1
7.16,1.24,6.53166666666667,1
6.93,1.21,5.59666666666667,1
6.1,1.18,4.62333333333333,1
5.54,1.15,4.435,1
